cik_str,ticker,title
0001912472,DCCA,Decca Investment Ltd
0001875655,AEIB,AEI CapForce II Investment Corp
0001859392,GLXY,Galaxy Digital Inc.
0001913510,VFS,VinFast Auto Pte. Ltd.
0001923183,HGRN,Healthy Green Group Holding Ltd
0001798458,CRGH,"Carriage House Event Center, Inc."
0001348952,ELC,"ENTERGY LOUISIANA, LLC"
0001011060,NORD,Nordicus Partners Corp
0000926865,CECL,CECIL BANCORP INC
0001460235,PPLT,abrdn Platinum ETF Trust
0001700844,EVOH,EvoAir Holdings Inc.
0001852023,MANA,Grayscale Decentraland Trust (MANA)
0001680689,NRHI,"Natural Resource Holdings, Inc."
0001973056,BOWN,Bowen Acquisition Corp
0001905920,GLXG,Galaxy Payroll Group Ltd
0001761325,GXLM,Grayscale Stellar Lumens Trust (XLM)
0001658645,LENDX,Stone Ridge Trust V
0001286405,GJH,STRATS SM TRUST FOR U S CELL CORP SEC SERIES 2004 6
0001309251,MALG,MICROALLIANCE GROUP INC.
0001701478,AZTR,Azitra Inc
0001716885,ASCIX,Angel Oak Strategic Credit Fund
0001938109,PAPL,Pineapple Financial Inc.
0001916416,INTJ,Intelligent Group Ltd
0001955322,QGLD,"Quality Gold Holdings, Inc."
0001861785,SOSH,SOS Hydration Inc.
0001897532,MJID,Majestic Ideal Holdings Ltd
0001944977,HLST,Holisto Ltd.
0001957413,CJET,"Chijet Motor Company, Inc."
0001902930,PDPG,"Performance Drink Group, Inc."
0001890380,ROAR,Impact Shares Climate Risk Reinsurance Corp
0001857971,BTRY,Clarios International Inc.
0001771755,SKUR,Sekur Private Data Ltd.
0001887389,ALEF,"Aleph Group, Inc"
0001932777,PROQ,PROTONIQ Acquisition Corp
0001762562,CPRDX,Clarion Partners Real Estate Income Fund Inc.
0001916902,BGAC,Biotech Group Acquisition Corp
0001964630,VSTE,Vast Solar Pty Ltd
0001882148,DESR,DESRI Inc.
0001931717,CCTG,CCSC Technology International Holdings Ltd
0001886444,RVGO,"RVELOCITY, INC."
0001916241,PRZO,ParaZero Technologies Ltd.
0001965040,FTRE,Fortrea Holdings Inc.
0001912498,SCRP,"Scripps Safe, Inc."
0001729678,XALCX,"BNY Mellon Alcentra Global Multi-Strategy Credit Fund, Inc."
0001880995,ALPX,"Alopexx, Inc."
0001938534,FBGL,FBS Global Ltd
0001957538,ESGL,ESGL Holdings Ltd
0001862044,ZKH,ZKH Group Ltd
0001891856,GENK,"GEN Restaurant Group, Inc."
0001905312,GRTR,Global Robotic Drone Acquisition Corp.
0001133519,MPH,MEDICURE INC
0001427437,ETI-P,"ENTERGY TEXAS, INC."
0001383151,UUP,Invesco DB US Dollar Index Bullish Fund
0001561032,HTIA,"Healthcare Trust, Inc."
0001496254,LTAFX,Alternative Strategies Fund
0001353226,GJR,"STRATS(SM) Trust for Procter & Gamble Securities, Series 2006-1"
0001062128,MNKA,"Manuka, Inc."
0001124959,XSIAX,VOYA CREDIT INCOME FUND
0001801956,CLRS,Claire's Holdings LLC
0001665598,RCCC,"RC-1, Inc."
0001639953,SAGN,Sagoon Inc.
0001958713,MI,NFT Ltd
0001674356,TPTA,"Terra Property Trust, Inc."
0001717976,WEIB,Weiss Strategic Interval Fund
0001873529,KLC,"KinderCare Learning Companies, Inc."
0001905951,BSME,"MED EIBY Holding Co., Ltd"
0001880431,VOCO,Vocodia Holdings Corp
0001900035,FP,First Person Ltd.
0001956955,UMAC,"Unusual Machines, Inc."
0001952202,JR,JINRONG HOLDINGS LTD.
0001947756,MERQ,Merqueo Holdings
0001960081,XJET,XJet Ltd.
0001937987,FBYD,"Falcon's Beyond Global, Inc."
0001949478,DTCK,DAVIS COMMODITIES Ltd
0001893124,ZAAG,"ZA Group, Inc."
0001879754,EHGO,EShallGo Inc.
0001880047,ELSN,Eleison Pharmaceuticals Inc
0000068622,CTBB,QWEST CORP
0001294808,PYT,PPLUS Trust Series GSC-2
0000823277,CHSCP,CHS INC
0000070502,NRUC,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/
0001677615,XPTFX,Federated Hermes Project & Trade Finance Tender Fund
0001615647,HOTI,Hemoglobin Oxygen Therapeutics LLC
0001514587,TURO,Turo Inc.
0001874137,FDAN,FD TECHNOLOGY INC.
0001923171,CKHL,Chi Ko Holdings Ltd
0001678124,CADCX,CION Ares Diversified Credit Fund
0001935398,BNTY,"Bounty Minerals, Inc."
0001865249,VACX,Vistas Acquisition Co II Inc.
0001856114,FTE,FAST Merger Corp.
0001932072,LOBO,LOBO EV TECHNOLOGIES LTD
0001950429,NNAG,99 Acquisition Group Inc.
0001964603,YZH,YUEZHONGHUI INTERNATIONAL HOLDINGS GROUP LTD
0001865833,ELEP,Elephant Oil Corp.
0001710523,BGFDX,Blackstone Floating Rate Enhanced Income Fund
0001958928,CTWO,COTWO ADVISORS PHYSICAL EUROPEAN CARBON ALLOWANCE TRUST
0001901336,ALCY,Alchemy Investments Acquisition Corp 1
0001853047,HUDA,Hudson Acquisition I Corp.
0001945415,HUHU,HUHUTECH International Group Inc.
0001754836,EIC,Eagle Point Income Co Inc.
0001908054,JETR,Star Jets International Inc.
0001970653,USEE,USEE ELECTRONIC COMMERCE LTD
0001381871,BOMO,"bowmo, Inc."
0001353611,FXB,Invesco CurrencyShares British Pound Sterling Trust
0001792799,QHI,QINHONG INTERNATIONAL GROUP
0001830569,DYCU,DYNACURE S.A.
0001908233,MNX,"MN8 Energy, Inc."
0001821534,EXOD,"Exodus Movement, Inc."
0001714919,SAVU,BioLife4D Corp
0001874907,DEFG,Grayscale Decentralized Finance (DeFi) Fund LLC
0001958217,LZM,Lifezone Metals Ltd
0001725295,TSIFX,"Ecofin Tax-Exempt Private Credit Fund, Inc."
0001831523,SFCO,Southern Financial Corp
0001951067,CISS,C3is Inc.
0001962481,BOF,BranchOut Food Inc.
0001891367,RVR,"REV Renewables, Inc."
0001946485,FPAQ,FPA ENERGY ACQUISITION CORP.
0001943661,CVTO,Covalto Ltd.
0001966734,AITR,AI Transportation Acquisition Corp
0001879403,LRHC,La Rosa Holdings Corp.
0001748945,HZEN,Grayscale Horizen Trust (ZEN)
0001946703,WBUY,WEBUY GLOBAL LTD
0001951667,CTNT,CHEETAH NET SUPPLY CHAIN SERVICE INC.
0001807689,FCCI,"FAST CASUAL CONCEPTS, INC."
0001791929,DPUI,"DISCOUNT PRINT USA, INC."
0001909142,BOUW,Boustead Wavefront Inc.
0001405528,USL,"United States 12 Month Oil Fund, LP"
0001628040,RCIAX,Alternative Credit Income Fund
0001636639,FIHL,Fidelis Insurance Holdings Ltd
0001775734,BENF,"Beneficient Co Group, L.P."
0001936817,HXHX,Haoxin Holdings Ltd
0001902700,PGFF,"Pioneer Green Farms, Inc."
0001919246,CHRO,Chromocell Therapeutics Corp
0001946563,SXTP,"60 DEGREES PHARMACEUTICALS, INC."
0001577351,XYLB,"XY Labs, Inc."
0001900830,TSIO,Thornburg Strategic Income Opportunities Trust
0001850079,TBIO,Telesis Bio Inc.
0001696025,KCRD,"Kindcard, Inc."
0001877332,NEAT,Noble Education Acquisition Corp.
0001723701,PMFAX,PIMCO Flexible Municipal Income Fund
0001879293,MYSN,"Myson, Inc."
0001959304,BZFL,BOZHI FANGLUE INTERNATIONAL INVESTMENT GROUP CO LTD
0001885493,ELGP,"Elate Group, Inc."
0001967078,DAZS,DA AI ZHI SHUI INTERNATIONAL HOLDING GROUP LTD
0001858939,GOSC,Giant Oak Acquisition Corp
0001883037,SED,Sedibelo Resources Ltd
0001872525,SWAG,"Stran & Company, Inc."
0001659207,FLLZ,Fellazo Corp
0001718271,PMTM,"Prometheum, Inc."
0001691570,USQIX,USQ Core Real Estate Fund
0001682662,XPASX,Peachtree Alternative Strategies Fund
0001679379,NYX,"NYIAX, INC."
0001489300,ZLME,Zhanling International Ltd
0001383149,UDN,INVESCO DB US DOLLAR INDEX BEARISH FUND
0001467631,XCAPX,ACAP Strategic Fund
0001254699,QVCD,QVC INC
0001922639,OILS,Permex Petroleum Corp
0001843573,UMAV,UAV Corp
0001955520,KNF,Knife River Holding Co
0001883313,SVV,"Savers Value Village, Inc."
0001946412,ECLP,"Eclipse Bancorp, Inc."
0001922335,SYRA,Syra Health Corp
0001688554,PFFLX,PIMCO Flexible Credit Income Fund
0001869089,ATLA,Atlas Growth Acquisition Ltd
0001927578,NTCL,NetClass Technology Inc
0001900720,EPWK,EPWK Holdings Ltd.
0001652044,GOOG,Alphabet Inc.
0000036104,USB-PA,US BANCORP DE
0001067983,BRK-A,BERKSHIRE HATHAWAY INC
0000824046,LVMHF,LVMH MOET HENNESSY LOUIS VUITTON
0000353278,NONOF,NOVO NORDISK A S
0000019617,JPM-PD,JPMORGAN CHASE & CO
0000937966,ASMLF,ASML HOLDING NV
0000070858,BML-PG,BANK OF AMERICA CORP /DE/
0000070858,BML-PH,BANK OF AMERICA CORP /DE/
0000070858,BAC-PE,BANK OF AMERICA CORP /DE/
0000070858,BML-PJ,BANK OF AMERICA CORP /DE/
0000901832,AZNCF,ASTRAZENECA PLC
0001114448,NVSEF,NOVARTIS AG
0001577552,BABAF,Alibaba Group Holding Ltd
0000811809,BHPLF,BHP Group Ltd
0000072971,WFC-PQ,WELLS FARGO & COMPANY/MN
0001306965,RYDAF,Shell plc
0000072971,WFC-PY,WELLS FARGO & COMPANY/MN
0000072971,WFC-PR,WELLS FARGO & COMPANY/MN
0001108329,PCCYF,PETROCHINA CO LTD
0001000184,SAPGF,SAP SE
0001089113,HBCYF,HSBC HOLDINGS PLC
0000879764,TTFNF,TotalEnergies SE
0001121404,SNYNF,Sanofi
0000072971,WFC-PC,WELLS FARGO & COMPANY/MN
0001268896,CILJF,CHINA LIFE INSURANCE CO LTD
0000313838,SNEJF,Sony Group Corp
0001378580,EADSF,Airbus SE/ADR
0000863064,RTPPF,RIO TINTO PLC
0000835403,DGEAF,DIAGEO PLC
0001274152,CMXHF,CSL LTD
0001000275,RY-PT,ROYAL BANK OF CANADA
0001067318,MBGAF,DAIMLER AG
0001303523,BTAFF,British American Tobacco p.l.c.
0000886982,GS-PA,GOLDMAN SACHS GROUP INC
0000895421,MS-PA,MORGAN STANLEY
0000886982,GS-PD,GOLDMAN SACHS GROUP INC
0001131399,GLAXF,GSK PLC
0001129137,AMXOF,AMERICA MOVIL SAB DE CV/
0001091587,ABLZF,ABB LTD
0000748954,ATLCY,ATLAS COPCO AB
0001091587,ABB,ABB LTD
0000886982,GS-PJ,GOLDMAN SACHS GROUP INC
0001443276,TOELF,Tokyo Electron LTD
0000895421,MS-PI,MORGAN STANLEY
0000895421,MS-PF,MORGAN STANLEY
0001096200,ESOCF,ENEL SOCIETA PER AZIONI
0000886982,GS-PK,GOLDMAN SACHS GROUP INC
0001326160,DUK-PA,Duke Energy CORP
0000891478,BCDRF,"Banco Santander, S.A."
0000316709,SCHW-PD,SCHWAB CHARLES CORP
0000005272,AIG-PA,"AMERICAN INTERNATIONAL GROUP, INC."
0001116578,PUKPF,PRUDENTIAL PLC
0001393311,PSA-PK,Public Storage
0000895564,BAESF,BAE SYSTEMS PLC /FI/
0000899051,ALL-PH,ALLSTATE CORP
0001038143,FNCTF,ORANGE
0000899051,ALL-PB,ALLSTATE CORP
0001330306,VWSYF,VESTAS WIND SYSTEMS A/S
0000839923,VODPF,VODAFONE GROUP PUBLIC LTD CO
0000814052,TEFOF,TELEFONICA S A
0000092122,SOJC,SOUTHERN CO
0001637120,CKHUF,CK Hutchison Holdings Limited/ADR
0000924613,NOKBF,NOKIA CORP
0001297996,DLR-PJ,"DIGITAL REALTY TRUST, INC."
0001243429,AMSYF,ArcelorMittal
0001269238,TRPCF,Trip.com Group Ltd
0001070304,ORXCF,ORIX CORP
0000046619,HEI-A,HEICO CORP
0001439124,EBR-B,BRAZILIAN ELECTRIC POWER CO
0000874766,HIG-PG,"HARTFORD FINANCIAL SERVICES GROUP, INC."
0000798941,FCNCB,FIRST CITIZENS BANCSHARES INC /DE/
0000929058,HUNGF,HUANENG POWER INTERNATIONAL INC
0000035527,FITBI,FIFTH THIRD BANCORP
0001560385,FWONK,Liberty Media Corp
0001560385,FWONA,Liberty Media Corp
0001754301,FOX,Fox Corp
0001041668,CHKIF,CHINA SOUTHERN AIRLINES CO LTD
0000947484,ACGLO,ARCH CAPITAL GROUP LTD.
0001004315,NMK-PB,NATIONAL GRID PLC
0001172724,GFIOF,GOLD FIELDS LTD
0001043219,NLY-PF,ANNALY CAPITAL MANAGEMENT INC
0001043219,NLY-PG,ANNALY CAPITAL MANAGEMENT INC
0000091576,KEY-PJ,KEYCORP /NEW/
0000759944,CFG-PD,CITIZENS FINANCIAL GROUP INC/RI
0001161611,ACHHY,ALUMINUM CORP OF CHINA LTD
0001062066,AOMFF,ALSTOM
0000932477,LNVGF,LENOVO GROUP LTD
0001564708,NWS,NEWS CORP
0001617640,Z,"ZILLOW GROUP, INC."
0001111711,NI-PB,NISOURCE INC.
0001545772,BPYPP,Brookfield Property Partners L.P.
0001127055,VIVEF,VIVENDI
0001076378,CXMSF,CEMEX SAB DE CV
0000769218,AEGOF,AEGON NV
0001560385,LSXMK,Liberty Media Corp
0001049183,ACRFF,ACCOR
0000034903,FRT-PC,FEDERAL REALTY INVESTMENT TRUST
0000898174,RZB,REINSURANCE GROUP OF AMERICA INC
0001423689,AGNCN,AGNC Investment Corp.
0001562401,AMH-PG,American Homes 4 Rent
0001562401,AMH-PH,American Homes 4 Rent
0001438569,GIKLY,Grifols SA
0001026214,FMCCT,FEDERAL HOME LOAN MORTGAGE CORP
0000886982,GS-PC,GOLDMAN SACHS GROUP INC
0001157557,CIG-C,ENERGY CO OF MINAS GERAIS
0001423689,AGNCM,AGNC Investment Corp.
0001570585,LBTYK,Liberty Global plc
0000879101,KIM-PM,KIMCO REALTY CORP
0000913144,RNR-PF,RENAISSANCERE HOLDINGS LTD
0000879101,KIM-PL,KIMCO REALTY CORP
0001535929,VOYA-PB,"Voya Financial, Inc."
0001527469,ATH-PA,Athene Holding Ltd
0001604643,AQUA,Evoqua Water Technologies Corp.
0001567683,CWEN-A,"Clearway Energy, Inc."
0001004980,PCG-PA,PG&E Corp
0001403528,OAK-PB,"Oaktree Capital Group, LLC"
0000005513,UNMA,Unum Group
0001593538,JSM,NAVIENT CORP
0000794685,GAB-PG,GABELLI EQUITY TRUST INC
0001004980,PCG-PB,PG&E Corp
0000018349,SNV-PD,SYNOVUS FINANCIAL CORP
0001040971,SLG-PI,SL GREEN REALTY CORP
0001004980,PCG-PE,PG&E Corp
0001172494,AUOTY,AU OPTRONICS CORP
0001004980,PCG-PG,PG&E Corp
0001045450,EPR-PG,EPR PROPERTIES
0001126956,SR-PA,SPIRE INC
0001571283,REXR-PB,"Rexford Industrial Realty, Inc."
0000803649,EQC-PD,Equity Commonwealth
0001685040,BHFAP,"Brighthouse Financial, Inc."
0001792045,THNPY,Technip Energies N.V.
0001308606,SRC-PA,"SPIRIT REALTY CAPITAL, INC."
0000720672,SF-PB,STIFEL FINANCIAL CORP
0001159510,CSGKF,CREDIT SUISSE GROUP AG
0001446702,UBSFF,Ubisoft Entertainment SA
0001363829,ESGRO,Enstar Group LTD
0000067887,MOG-B,MOOG INC.
0001012139,GNGYF,GUANGSHEN RAILWAY CO LTD
0001110805,NS-PB,NuStar Energy L.P.
0001625297,INVVY,INDIVIOR PLC
0001110805,NS-PA,NuStar Energy L.P.
0001015328,WTFCM,WINTRUST FINANCIAL CORP
0000043920,GEF-B,"GREIF, INC"
0001336917,UA,"Under Armour, Inc."
0001012019,RUSHB,RUSH ENTERPRISES INC TX
0001465740,TWO-PC,TWO HARBORS INVESTMENT CORP.
0000078814,PBI-PB,PITNEY BOWES INC /DE/
0000099614,TY-P,TRI-CONTINENTAL CORP
0001409493,CIM-PB,CHIMERA INVESTMENT CORP
0001409493,CIM-PD,CHIMERA INVESTMENT CORP
0001465740,TWO-PA,TWO HARBORS INVESTMENT CORP.
0001465740,TWO-PB,TWO HARBORS INVESTMENT CORP.
0000357294,HOVNP,HOVNANIAN ENTERPRISES INC
0000929351,LGF-B,LIONS GATE ENTERTAINMENT CORP /CN/
0001409493,CIM-PC,CHIMERA INVESTMENT CORP
0000925261,AKO-B,ANDINA BOTTLING CO INC
0001055160,MFA-PB,"MFA FINANCIAL, INC."
0001110805,NS-PC,NuStar Energy L.P.
0001660734,TRTN-PA,Triton International Ltd
0001628063,SRG-PA,Seritage Growth Properties
0000007789,ASB-PE,ASSOCIATED BANC-CORP
0001892316,LDDD,Longduoduo Co Ltd
0000714310,VLYPP,VALLEY NATIONAL BANCORP
0000310522,FNMAS,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
0000107140,WLYB,"JOHN WILEY & SONS, INC."
0001560385,BATRK,Liberty Media Corp
0000310522,FNMAM,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
0000887733,CENTA,CENTRAL GARDEN & PET CO
0000310522,FNMAJ,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
0000310522,FNMFN,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
0000310522,FNMAH,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
0001829948,CIXXF,CI Financial Corp.
0001504461,NGL-PB,NGL Energy Partners LP
0001712184,LILAK,Liberty Latin America Ltd.
0001437071,IVR-PC,Invesco Mortgage Capital Inc.
0000845877,AGM-A,FEDERAL AGRICULTURAL MORTGAGE CORP
0000794685,GAB-PH,GABELLI EQUITY TRUST INC
0001412100,MHLA,"Maiden Holdings, Ltd."
0001534126,GLOG-PA,GasLog Ltd.
0001280784,HCXY,"Hercules Capital, Inc."
0001526113,GNL-PA,"Global Net Lease, Inc."
0001345126,CODI-PA,Compass Diversified Holdings
0001267395,AHL-PD,ASPEN INSURANCE HOLDINGS LTD
0001026214,FMCCG,FEDERAL HOME LOAN MORTGAGE CORP
0001026214,FMCCI,FEDERAL HOME LOAN MORTGAGE CORP
0001026214,FMCCJ,FEDERAL HOME LOAN MORTGAGE CORP
0001026214,FMCCO,FEDERAL HOME LOAN MORTGAGE CORP
0001026214,FMCCL,FEDERAL HOME LOAN MORTGAGE CORP
0001026214,FMCCM,FEDERAL HOME LOAN MORTGAGE CORP
0001273685,NYMTN,NEW YORK MORTGAGE TRUST INC
0001026214,FMCKI,FEDERAL HOME LOAN MORTGAGE CORP
0001569187,AHH-PA,"Armada Hoffler Properties, Inc."
0001677576,IIPR-PA,INNOVATIVE INDUSTRIAL PROPERTIES INC
0001598655,GLOP-PB,GasLog Partners LP
0001026214,FMCKL,FEDERAL HOME LOAN MORTGAGE CORP
0001598655,GLOP-PC,GasLog Partners LP
0000040417,GAM-PB,GENERAL AMERICAN INVESTORS CO INC
0001497645,INN-PE,"Summit Hotel Properties, Inc."
0001339422,KDSKF,Royal DSM N.V.
0001029800,UBA,URSTADT BIDDLE PROPERTIES INC
0000845877,AGM-PC,FEDERAL AGRICULTURAL MORTGAGE CORP
0000845877,AGM-PD,FEDERAL AGRICULTURAL MORTGAGE CORP
0001029800,UBP-PH,URSTADT BIDDLE PROPERTIES INC
0001726173,BH,Biglari Holdings Inc.
0001709442,FSUN,FIRSTSUN CAPITAL BANCORP
0000729580,BELFB,BEL FUSE INC /NJ
0001503584,CMRE-PB,Costamare Inc.
0001209028,AIC,Arlington Asset Investment Corp.
0001290877,CLVLF,Clinuvel Pharmaceuticals Ltd
0001503584,CMRE-PC,Costamare Inc.
0001503584,CMRE-PD,Costamare Inc.
0001313510,GGN-PB,"GAMCO Global Gold, Natural Resources & Income Trust"
0000921671,GGT-PE,GABELLI MULTIMEDIA TRUST INC.
0001503584,CMRE-PE,Costamare Inc.
0001063344,HT-PD,HERSHA HOSPITALITY TRUST
0001887388,BRCHF,Brainchip Holdings Limited/ADR
0001575051,SIRE,Sisecam Resources LP
0000800457,DGICB,DONEGAL GROUP INC
0001060349,GAMI,"GAMCO INVESTORS, INC. ET AL"
0000353184,AIRTP,AIR T INC
0001896084,GSCCF,ioneer Ltd
0000752642,UMH-PD,"UMH PROPERTIES, INC."
0001214935,NCV-PA,Virtus Convertible & Income Fund
0001604174,ECCX,Eagle Point Credit Co Inc.
0000216085,HVT-A,HAVERTY FURNITURE COMPANIES INC
0001355096,QRTEB,"Qurate Retail, Inc."
0001533615,GMRE-PA,Global Medical REIT Inc.
0001495222,OXLCO,Oxford Lane Capital Corp.
0001234006,GOODO,GLADSTONE COMMERCIAL CORP
0001452857,SPLP-PA,STEEL PARTNERS HOLDINGS L.P.
0001080720,GUT-PC,GABELLI UTILITY TRUST
0001514281,MITT-PA,"AG Mortgage Investment Trust, Inc."
0001629019,MBINP,Merchants Bancorp
0001514281,MITT-PB,"AG Mortgage Investment Trust, Inc."
0001574085,BHR-PD,Braemar Hotels & Resorts Inc.
0001166663,TNP-PD,TSAKOS ENERGY NAVIGATION LTD
0001166663,TNP-PE,TSAKOS ENERGY NAVIGATION LTD
0001232582,AHT-PG,ASHFORD HOSPITALITY TRUST INC
0001859795,NVNXF,NOVONIX Ltd
0001574085,BHR-PB,Braemar Hotels & Resorts Inc.
0001232582,AHT-PD,ASHFORD HOSPITALITY TRUST INC
0001041657,UONEK,"URBAN ONE, INC."
0001847152,SKYA,SKYDECK ACQUISITION CORP.
0001593222,CIO-PA,"City Office REIT, Inc."
0001232582,AHT-PH,ASHFORD HOSPITALITY TRUST INC
0001232582,AHT-PI,ASHFORD HOSPITALITY TRUST INC
0001944885,APLMW,Apollomics Inc.
0001232582,AHT-PF,ASHFORD HOSPITALITY TRUST INC
0001571776,CHMI-PB,Cherry Hill Mortgage Investment Corp
0000922358,FGPRB,FERRELLGAS PARTNERS L P
0001434754,SB-PD,"SAFE BULKERS, INC."
0000761648,CDR-PB,"CEDAR REALTY TRUST, INC."
0001578453,DLNG-PA,Dynagas LNG Partners LP
0001855885,SGHL,Signal Hill Acquisition Corp.
0001883799,JWAC,Jupiter Wellness Acquisition Corp.
0000793040,ECF-PA,ELLSWORTH GROWTH & INCOME FUND LTD
0001895251,SGTM,"Sustainable Green Team, Ltd."
0000761648,CDR-PC,"CEDAR REALTY TRUST, INC."
0000009521,BCV-PA,BANCROFT FUND LTD
0001301236,SOHON,Sotherly Hotels Inc.
0001301236,SOHOB,Sotherly Hotels Inc.
0001429260,FBIOP,"Fortress Biotech, Inc."
0001898019,AXAC,AXIOS Sustainable Growth Acquisition Corp
0001823575,ZFOXW,"ZeroFox Holdings, Inc."
0001438731,ALJJ,ALJ REGIONAL HOLDINGS INC
0001888274,DEFTF,"Defi Technologies, Inc."
0001087456,UBOH,UNITED BANCSHARES INC/OH
0001855447,ROCG,Roth CH Acquisition IV Co.
0001062128,ATMS,"Manuka, Inc."
0001787384,FFBW,"FFBW, Inc. /MD/"
0001737270,NEXCF,NexTech AR Solutions Corp.
0001173204,CIDM,Cineverse Corp.
0001841675,ARBKF,Argo Blockchain Plc
0001787005,CNNB,"Cincinnati Bancorp, Inc."
0000838875,WVVIP,WILLAMETTE VALLEY VINEYARDS INC
0001792597,CMHF,"Community Heritage Financial, Inc."
0001762359,ACRDF,"Acreage Holdings, Inc."
0000942149,OCGSF,Outcrop Silver & Gold Corp
0001882839,WONDF,WonderFi Technologies Inc.
0001312109,SICP,Silvergate Capital Corp
0001636050,SIOX,Sio Gene Therapies Inc.
0001811942,FFLWF,Fire & Flower Holdings Corp.
0001558924,PKKFF,Tenet Fintech Group Inc.
0001668340,BCTF,"Bancorp 34, Inc."
0001786511,ANPC,Fresh2 Group Ltd
0001634379,MTCR,"Metacrine, Inc."
0000943034,AATC,AUTOSCOPE TECHNOLOGIES CORP
0001463000,GRUSF,Grown Rogue International Inc.
0000840551,TMDIF,TITAN MEDICAL INC
0001042046,AFGC,AMERICAN FINANCIAL GROUP INC
0001130166,CYCCP,"Cyclacel Pharmaceuticals, Inc."
0000910679,WVFC,WVS FINANCIAL CORP
0001336364,HNCKF,Giga Metals Corp
0001002135,WSTL,WESTELL TECHNOLOGIES INC
0000867665,AXAS,ABRAXAS PETROLEUM CORP
0001756704,SIRC,SOLAR INTEGRATED ROOFING CORP.
0000723269,IRNS,"IRONSTONE PROPERTIES, INC."
0001645155,WBSR,Webstar Technology Group Inc.
0001731727,LMPX,"LMP Automotive Holdings, Inc."
0000926423,MINDP,"MIND TECHNOLOGY, INC"
0001617765,LNDZF,Salona Global Medical Device Corp
0001609139,INND,"INNERSCOPE HEARING TECHNOLOGIES, INC."
0001527541,WHLRD,"Wheeler Real Estate Investment Trust, Inc."
0001520592,LBTD,Lotus Bio-Technology Development Corp.
0001376986,TVE,Tennessee Valley Authority
0001804469,GRDAF,"Guardforce AI Co., Ltd."
0001566469,NH,"NantHealth, Inc."
0001593034,ENDPQ,Endo International plc
0001052054,EVOL,"Symbolic Logic, Inc."
0001771755,SWISF,Sekur Private Data Ltd.
0001263011,EXNRF,EXCELLON RESOURCES INC
0001377167,FGCO,"Financial Gravity Companies, Inc."
0001318482,SGLDF,KIDOZ INC.
0000927720,SBSAA,SPANISH BROADCASTING SYSTEM INC
0001631463,BRLL,Barrel Energy Inc.
0001949766,ODDAF,Odd Burger Corp
0001588014,ADMQ,"ADM ENDEAVORS, INC."
0001525852,BTZI,"BOTS, Inc./PR"
0001004724,RHE-PA,"REGIONAL HEALTH PROPERTIES, INC"
0001094084,TKOI,TELKONET INC
0001487198,ASPU,"ASPEN GROUP, INC."
0001922639,OILCF,Permex Petroleum Corp
0001076262,GSPT,Golden Star Enterprises Ltd.
0001547521,ENGA,"Engage Mobility, Inc."
0001000298,IMPM,IMPAC MORTGAGE HOLDINGS INC
0001776048,AMMX,Ameramex International Inc
0001435064,CETXP,CEMTREX INC
0000042050,WSRC,WESTERN SIERRA RESOURCE Corp
0001370496,MLLOF,Medallion Resources Ltd
0001000683,BDRL,BLONDER TONGUE LABORATORIES INC
0001300699,ATNX,"Athenex, Inc."
0001794311,BLEG,"Branded Legacy, Inc."
0001642178,AGNPF,Algernon Pharmaceuticals Inc.
0001825270,MKGP,"Maverick Energy Group, Ltd."
0001664127,ALTD,"ALTITUDE INTERNATIONAL HOLDINGS, INC."
0001653821,CENBF,CEN BIOTECH INC
0001349929,VYNT,"Vyant Bio, Inc."
0001068618,GVSI,"Good Vibrations Shoes, Inc."
0001516887,WCUI,"Wellness Center USA, Inc."
0000842722,DROP,"Fuse Science, Inc."
0001351573,PHCG,"Pure Harvest Corporate Group, Inc."
0001313938,SNNC,"Sibannac, Inc."
0001839730,SLHGF,Skylight Health Group Inc.
0001429859,CBTC,XTRA Bitcoin Inc.
0001325950,MOCI,"Energy Holdings, Inc."
0001108248,KNOS,KRONOS ADVANCED TECHNOLOGIES INC
0000058411,LPHM,"Lee Pharmaceuticals, Inc."
0001566610,VERBW,"Verb Technology Company, Inc."
0001621221,ARTLW,"ARTELO BIOSCIENCES, INC."
0001084577,CYRNQ,CYREN Ltd.
0001870997,LYLTQ,Loyalty Ventures Inc.
0001414043,FDBL,"Friendable, Inc."
0000070858,BAC-PL,BANK OF AMERICA CORP /DE/
0000842183,RPT-PD,RPT Realty
0000732717,T-PC,AT&T INC.
0000732717,T-PA,AT&T INC.
0000732717,TBC,AT&T INC.
0000230557,SIGIP,SELECTIVE INSURANCE GROUP INC
0000907254,BFS-PE,"SAUL CENTERS, INC."
0001055160,MFA-PC,"MFA FINANCIAL, INC."
0001883814,SLND-WT,"Southland Holdings, Inc."
0001779128,BLDEW,"Blade Air Mobility, Inc."
0001539638,TFINP,"Triumph Financial, Inc."
0001874315,SATLW,Satellogic Inc.
0001829432,AAC-UN,Ares Acquisition Corp
0001829432,AAC-WT,Ares Acquisition Corp
0001818502,OPFI-WT,OppFi Inc.
0000036270,MTB-PH,M&T BANK CORP
